name,url,rating,num_reviews,location,categories,last_reviews_count,errors_at,address,menu_url,menu_items_scraped_flag,top_food_items
Glai Baan,/biz/glai-baan-phoenix,4.5,509,"Phoenix, AZ",Thai,507,-1,"2333 E Osborn Rd, Phoenix, AZ 85016",/menu/glai-baan-phoenix,1,"['Salted Crab Papaya Salad', 'Pad Thai', 'Pad Kee Mao', 'Panang Curry', 'Kao Soi Noodles', 'Mackerel Fried Rice', 'Tom Yum Moo Soup', 'Kanom Jeeb', 'Peek Gai Tod', 'Kapro Gai Kai Dao']"
Uncle Bear’s Brewery,/biz/uncle-bear-s-brewery-phoenix,3.5,417,"Phoenix, AZ","Sports Bars, American (Traditional), Breweries",417,-1,"4921 E Ray Rd, Phoenix, AZ 85044",/menu/uncle-bear-s-brewery-phoenix,1,"['Prime Rib Sliders', 'Pulled Pork Sliders', 'Eureka Springs Pulled Pork Sandwich']"
Cupz N’ Crepes,/biz/cupz-n-crepes-ahwatukee,4.0,336,"Phoenix, AZ","Coffee & Tea, Creperies",335,-1,"4232 E Chandler Blvd, Ahwatukee, AZ 85048",/menu/cupz-n-crepes-ahwatukee,1,"['Turkey Pesto', 'Nutella Crepe', 'Chicken Supreme', 'Blta']"
Ram Restaurant & Brewhouse,/biz/ram-restaurant-and-brewhouse-rosemont-2,3.0,423,"Chicago, IL","Breweries, Burgers, American (Traditional)",423,"[(420, 422)]","9520 Higgins Rd, Rosemont, IL 60018",/menu/ram-restaurant-and-brewhouse-rosemont-2,1,"['Armadillo Eggs', 'Fried Pickle Chips', ""Big Red's Ipa Baby Back Ribs""]"
Andy’s Thai Kitchen,/biz/andys-thai-kitchen-chicago-2,3.5,421,"Chicago, IL",Thai,421,"[(240, 420)]","950 W Diversey Pkwy, Chicago, IL 60614",/menu/andys-thai-kitchen-chicago-2,1,"['Pad Prik Khing Crispy Pork', 'Grilled Squid', 'Boat Noodle', 'Pad See Ew Noodle', 'Green Curry Omelet', 'Basil Pork Leg', 'Spicy Udon Pad Thai Noodle', 'Pad Ped Catfish', 'Spring Rolls', 'Crab Rangoon']"
Cold Beers & Cheeseburgers - Old Town,/biz/cold-beers-and-cheeseburgers-old-town-scottsdale,3.5,912,"Phoenix, AZ","Burgers, American (Traditional), Sports Bars",912,-1,"4222 North Scottsdale Rd, Scottsdale, AZ 85251",,0,"['Juicy Lucy Burger', 'Turkey Burger', 'Ring of Fire Burger', 'Kids Hot Dog', 'Veggie Burger']"
Al-Hana,/biz/al-hana-phoenix,4.0,97,"Phoenix, AZ","Middle Eastern, Halal, Mediterranean",97,-1,"523 N 20th St, Phoenix, AZ 85006",,0,"['Chicken Shawarma', 'Meat and Cheese Pies', 'Little Meat Pies', 'Spinach Pies', 'Shawarma Plate', 'Beef Kebab Sandwich', 'Lamb Kabob Plate', 'Tabouli', 'Falafel Plate', 'Iraqi Kabab Plate']"
County Barbeque,/biz/county-barbeque-chicago,4.0,426,"Chicago, IL","Barbeque, Soul Food, Cocktail Bars",426,-1,"1352 W Taylor St, Chicago, IL 60607",/menu/county-barbeque-chicago/main-menu,1,"['Pulled Pork', 'Hot Links', 'St. Louis Style Spare Ribs', 'Texas Brisket', 'Smoked Chicken', 'Chicago Rib Tips', 'Fried Chicken']"
Calo Pizzeria Restaurant & Lounge,/biz/calo-ristorante-chicago,4.0,1002,"Chicago, IL","Pizza, Italian",1002,"[(580, 1001)]","5343 N Clark St, Chicago, IL 60640",/menu/calo-ristorante-chicago,1,"['Fried Calamari', 'Tiramisu', 'Minestrone Soup', 'Italian Sausage Sandwich', 'Gnocchi Gorgonzola']"
Tastybox,/biz/tastybox-phoenix,5.0,130,"Phoenix, AZ",American (New),130,-1,"621 N 7th St, Phoenix, AZ 85006",,0,"['Southern Comfort Chicken', 'Urban Cowboy Turkey Bean Chili', 'Alchemist', 'Diablo', 'Jefe']"
Roaring Fork,/biz/roaring-fork-scottsdale,4.0,1235,"Phoenix, AZ","American (Traditional), Bars, Steakhouses",1233,-1,"4800 N Scottsdale Rd, Scottsdale, AZ 85251",/menu/roaring-fork-scottsdale,1,"['Kettle of Green Chili Pork', 'Grilled Fish Tacos', 'Bacon Wrapped Pork Tenderloin', 'Tortilla Soup', 'Braised Beef Short Ribs', 'Boneless Buttermilk-fried Chicken', 'Rainbow Trout', 'Queso Con Puerco', 'Lamb Chop Fondue', 'Caesar Salad']"
Luella’s Southern Kitchen,/biz/luellas-southern-kitchen-chicago,4.0,715,"Chicago, IL","Southern, Breakfast & Brunch, Chicken Shop",713,-1,"4609 N Lincoln Ave, Chicago, IL 60625",/menu/luellas-southern-kitchen-chicago,1,"['Buttermilk Fried Chicken', 'Chicken and Waffles', ""Kid's Chicken and Waffle"", 'Beignets', 'French Toast', 'Mix Shrimp and Oyster Po Boy', 'Chicken Gumbo', 'Nashville Hot Chicken and Waffles', 'Kale Ambrosia', 'Sweet Potato Pie']"
Cafe con Leche,/biz/cafe-con-leche-chicago,4.0,987,"Chicago, IL","Mexican, Latin American, Cafes",983,"[(620, 984)]","2714 N Milwaukee Ave, Chicago, IL 60647",/menu/cafe-con-leche-chicago/lunch-menu,1,"['Chilaquiles', 'Jibarito', 'Empanadas', 'Torta', 'Enchiladas', 'Chilaquiles Verdes', 'Ropa Vieja', 'Ceviche', 'Huevos Rancheros', 'Pollo']"
Drew’s on Halsted,/biz/drews-on-halsted-chicago,4.0,462,"Chicago, IL","American (Traditional), Breakfast & Brunch, Cocktail Bars",463,"[(0, 0)]","3201 N Halsted St, Chicago, IL 60657",/menu/drews-on-halsted-chicago/brunch-menu,1,"['Oven Baked Crab Cakes', 'Crab Cake Benedict', 'Butternut Squash Ravioli', 'Duck Confit Risotto', 'Tuna Tartare', 'Classic Eggs Benedict', 'Bacon Wrapped Dates', '10oz Ny Strip Steak Frites', 'Asian Style Baby Back Ribs', '10 Oz. Prime Filet Mignon']"
Himalayan Restaurant,/biz/himalayan-restaurant-niles,4.0,410,"Chicago, IL","Himalayan/Nepalese, Indian",410,-1,"8265 W Golf Rd, Niles, IL 60714",/menu/himalayan-restaurant-niles,1,"['Chicken Tikka', 'Chicken Tikka Masala', 'Tandoori Chicken', 'Chicken Makhani', 'Palak Paneer', 'Chicken Momo', 'Lamb Vindaloo', 'Gulab Jamun', 'Farsi Bhaji', 'Fish Curry']"
Arturo’s Tacos,/biz/arturos-tacos-chicago-2,3.0,443,"Chicago, IL",Mexican,443,-1,"2001 N Western Ave, Chicago, IL 60647",/menu/arturos-tacos-chicago-2,1,"['Tortas', 'Gorditas', 'Enchiladas', 'Sopes', 'Tostadas', 'Chilaquiles']"
Fontano Subs,/biz/fontano-subs-chicago-2,4.5,164,"Chicago, IL","Sandwiches, Salad",164,-1,"1058 W Polk St, Chicago, IL 60607",,0,"['Meatball Sub', 'Giardiniera', 'Italian Beef', 'Italian Sub', 'Meatball Sandwich', 'Wiseguy', 'Ham Turkey Sandwiches', 'Caputo']"
Maharaja,/biz/maharaja-rosemont,3.5,409,"Chicago, IL",Indian,409,-1,"9765 W Higgins Rd, Rosemont, IL 60018",/menu/maharaja-rosemont,1,"['Butter Chicken', 'Tandoori Chicken', 'Chicken Tikka', 'Chicken Tikka Masala', 'Chicken 65', 'Gulab Jamun', 'Goat Curry', 'Goan Fish Curry']"
Hugo’s Frog Bar & Fish House,/biz/hugos-frog-bar-and-fish-house-chicago,4.0,991,"Chicago, IL","Seafood, Steakhouses, Wine Bars",990,-1,"1024 North Rush, Chicago, IL 60611",/menu/hugos-frog-bar-and-fish-house-chicago/all-day-carry-out-menu,1,"['Crab Cake', 'Miso Marinated Chilean Sea Bass', 'Filet Mignon', 'Lobster Roll', 'Sautéed Mushrooms']"
Graziano’s,/biz/grazianos-niles,3.5,413,"Chicago, IL","Italian, Venues & Event Spaces, Wine Bars",413,-1,"5960 W Touhy Ave, Niles, IL 60714",/menu/grazianos-niles/lunch-menu,1,"['Bruschetta', 'Margherita', 'Margherita Pizza', 'Ravioli', 'Rigatoni', 'Fried Calamari', 'Tiramisu', 'Bow Tie Pasta', 'Fettuccine', 'Baked Ziti']"
Jess Cafe,/biz/jess-cafe-chicago,4.0,411,"Chicago, IL","Chinese, Korean, Thai",411,-1,"5819 W Belmont Ave, Chicago, IL 60634",/menu/jess-cafe-chicago,1,"['Orange Chicken', 'Crab Rangoon', 'Wonton Soup', 'Vietnamese Spring Rolls', 'Sesame Chicken', 'Seafood Hot and Sour Soup', 'Korean Short Ribs Over Rice', 'Mongolian Beef', 'Seafood', 'Chicken Fried Rice']"
Porkchop,/biz/porkchop-chicago-2,2.5,409,"Chicago, IL","Barbeque, Southern, American (Traditional)",409,-1,"5121 S Harper Ave, Chicago, IL 60615",/menu/porkchop-chicago-2,1,"['Fried Ribs', 'Southern Fried Chicken', '1/2 Lb. Rib Tips', 'Chicken and Waffle', 'Bacon Wrapped Shrimp', 'Pulled Pork Sandwich', '1/2 Lb. Smoked Wings', 'Elotes', 'Brisket Sandwich']"
Untitled Supper Club,/biz/untitled-supper-club-chicago,3.5,1043,"Chicago, IL","American (Traditional), Lounges, American (New)",1042,"[(400, 1041)]","111 W Kinzie St, Chicago, IL 60654",/menu/untitled-supper-club-chicago/dinner-menu,1,"['Deviled Eggs', 'Grilled Skirt Steak', 'Charcuterie', 'Oysters Rockefeller']"
Aroy Thai Restaurant,/biz/aroy-thai-restaurant-chicago,4.0,410,"Chicago, IL",Thai,410,-1,"4654 N Damen Ave, Chicago, IL 60625",/menu/aroy-thai-restaurant-chicago,1,"['Papaya Salad', 'Crab Rangoon Appetizer', 'Panang Curry', 'Grilled Pork Neck Salad', 'Spring Rolls Appetizer', 'Peanut Sauce Spring Roll Appetizer', 'Pad See-ew Noodles', 'Crying Tiger', 'Boat Noodle', 'Green Curry']"
Macayo’s Mexican Food,/biz/macayos-mexican-food-mesa,3.5,371,"Phoenix, AZ",Mexican,369,-1,"1920 S Dobson Rd, Mesa, AZ 85202",/menu/macayos-mexican-food-mesa,1,"['Tortilla Soup', 'Spinach Con Queso', 'Grilled Certified Angus Beef Tacos']"
NaKorn,/biz/nakorn-evanston,4.5,303,"Chicago, IL",Thai,303,-1,"1622 Orrington Ave, Evanston, IL 60201",/menu/nakorn-evanston,1,"['Coconut-curry Braised Chicken', 'Grilled Amish Chicken - Lunch Only', ""Mina's Braised Short Ribs"", 'Vegetarian Scallops', 'Jumbo Lump Blue Crabmeat', ""Khum Sompit's Big Fish"", 'Chilean Sea Bass', ""Monika's Ginger Bourbon Popcorn Chicken"", ""Monika's Ginger Bourbon Popcorn Chickens"", 'House Made Pandan Tapioca Pearl Crackers Lunch']"
Timothy O’Toole’s Pub - Chicago,/biz/timothy-o-tooles-pub-chicago-chicago-2,3.5,1047,"Chicago, IL","American (Traditional), Sports Bars",1048,"[(720, 1048)]","622 N Fairbanks Ct, Chicago, IL 60611",/menu/timothy-o-tooles-pub-chicago-chicago-2,1,"['Fish and Chips', 'Little Timmy Burger', 'Fish Tacos', 'Buffalo Wing Basket', 'Pulled Pork Sandwich']"
Mika’s Greek,/biz/mikas-greek-phoenix,4.0,100,"Phoenix, AZ","Mediterranean, Greek, Vegetarian",100,-1,"503 W Thomas Rd, Phoenix, AZ 85013",,0,"['Greek Salad', 'Gyro Meat Plate', 'Beef Lamb Gyro', 'Gyro Pita']"
Lo-lo’s Chicken & Waffles,/biz/lo-los-chicken-and-waffles-phoenix-3,2.5,126,"Phoenix, AZ",Southern,126,-1,"3400 E Sky Harbor Blvd, Phoenix, AZ 85034",,0,"['Fried Chicken', 'Thighs', 'Lil Amadi 1 Drumstick', 'Breasts', 'Legs']"
Chompie’s,/biz/chompies-tempe-5,3.5,766,"Phoenix, AZ","Breakfast & Brunch, Delis, Bagels",766,-1,"1160 E University Dr, Tempe, AZ 85281",,0,"['Original Jewish Sliders', 'New York Egg Salad', 'Hot Pastrami', ""Neal's Mini New Yorkers"", 'Times Square New Yorker']"
Crazy Jim’s Downtown,/biz/crazy-jims-downtown-phoenix-2,3.5,101,"Phoenix, AZ","Breakfast & Brunch, Mediterranean",102,-1,"305 W Washington St, Phoenix, AZ 85003",,0,"['Greek Salad', 'Fried Calamari Salad', 'Gyro Platter', 'Gyro Pita', 'Chicken Shawarma Pita']"
Tranquilo,/biz/tranquilo-phoenix,4.0,315,"Phoenix, AZ","Latin American, Breakfast & Brunch",316,-1,"401 W Clarendon Ave, Phoenix, AZ 85013",/menu/tranquilo-phoenix/breakfast,1,"['Chilaquiles', 'Huevos Rancheros', 'Mole', 'Pork Belly', 'Elote Esquite', 'Ceviche', 'Gringo Breakfast']"
Tempe City Tacos,/biz/tempe-city-tacos-tempe,4.0,336,"Phoenix, AZ",Tacos,337,-1,"119 E Southern Ave, Tempe, AZ 85282",/menu/tempe-city-tacos-tempe-3,1,"['Street Tacos', 'Smoked Chicken', 'Grilled Fish Taco', 'Carne Asada Tacos', 'Carne Asada Burrito', 'Shrimp Tacos', 'Carne Asada Quesadilla', 'Chili Rellenos', 'Menudo']"
Blanco Tacos + Tequila,/biz/blanco-tacos-tequila-phoenix,4.0,674,"Phoenix, AZ","Mexican, Vegetarian",672,-1,"2502 E Camelback Rd, Phoenix, AZ 85016",/menu/blanco-tacos-tequila-phoenix,1,"['Queso', 'Carne Asada', 'Green Chile Chicken Enchiladas', 'Machaca Beef Tacos', 'Braised Short Rib ""machaca""', 'Traditional Cheese Enchiladas', 'Nachos Con Queso Blanco']"
Ukai Japanese Restaurant,/biz/ukai-japanese-restaurant-chicago-2,4.0,407,"Chicago, IL","Japanese, Sushi Bars",407,-1,"1059 W Belmont Ave, Chicago, IL 60657",/menu/ukai-japanese-restaurant-chicago-2,1,"['Pink Lady', 'Cubs Roll', 'Crunchy Spicy Tuna', 'Hawks Roll', 'Godzilla', 'Bears Roll', 'Gomae', 'Ukai Dynamite', 'Fire Dragon', 'Shrimp Tempura']"
Pizza Art Cafe,/biz/pizza-art-cafe-chicago-3,3.5,407,"Chicago, IL","Pizza, Italian",407,-1,"4658 N Rockwell St, Chicago, IL 60625",/menu/pizza-art-cafe-chicago-3/chefs-menu,1,"['Bruschetta', 'Greek Salad', 'Bolognese', 'Siciliana', 'Tiramisu']"
Cafe Bionda,/biz/cafe-bionda-chicago-6,3.5,414,"Chicago, IL","Italian, Pizza",414,-1,"1924 S State St, Chicago, IL 60616",/menu/cafe-bionda-chicago-6,1,"['Brick Chicken', 'Rigatoni Alla Vodka', 'Bionda Salad', 'Lobster Fettuccine', 'Baked Clams', 'Fried Calamari', 'Arugula Salad', 'Fried Zucchini', 'Steamed Baby Clams', 'Caprese Salad']"
Wasabi Cafe,/biz/wasabi-cafe-chicago,3.5,399,"Chicago, IL","Japanese, Sushi Bars, Buffets",398,-1,"3908 N Lincoln Ave, Chicago, IL 60613",/menu/wasabi-cafe-chicago,1,"['Mango Tango Maki', 'Seaweed Salad', 'Ginger Chicken', 'Crab Rangoon', 'Gyoza', 'Super White Tuna', 'Combo Tataki Maki', 'Spider Maki', 'Smoked Salmon', 'Crunchy Spicy Tuna Maki']"
Astoria Café & Bakery,/biz/astoria-caf%C3%A9-and-bakery-chicago,4.5,65,"Chicago, IL","Cafes, Bakeries, Modern European",65,-1,"2954 W Irving Park Rd, Chicago, IL 60618",/menu/astoria-caf%C3%A9-and-bakery-chicago,1,"['Burek', 'Serbian Breakfast', 'Komplet Lepina', 'Deep Dish Pizza']"
Del Toro,/biz/del-toro-chicago-4,4.0,393,"Chicago, IL","Burgers, Mexican, Cocktail Bars",393,-1,"2133 S Halsted St, Chicago, IL 60608",/menu/del-toro-chicago-4,1,"['Ceviche', 'Queso Fundido', 'Sopes', 'Quesadillas', 'Veggie Taco', 'Carne Apache', 'Pollo Adobado']"
Zaytune Mediterranean Grill,/biz/zaytune-mediterranean-grill-chicago-4,4.0,430,"Chicago, IL",Mediterranean,430,-1,"3129 S Morgan St, Chicago, IL 60608",/menu/zaytune-mediterranean-grill-chicago-4,1,"['Roasted Red Pepper Hummus', 'Grilled Chicken Shawarma Wrap', 'Lentil Soup', 'Grilled Steak Shawarma Wrap', 'Grilled Chicken Shawarma Platter', 'Grilled Chicken Breast Wrap', 'Baba Ganoush', 'Walnut Baklava']"
Gen Korean BBQ House,/biz/gen-korean-bbq-house-tempe,4.0,944,"Phoenix, AZ","Korean, Barbeque, Seafood",945,-1,"2000 E Rio Salado Pkwy, Tempe, AZ 85281",,0,"['Korean Fried Chicken', 'Beef Tongue', 'Hawaiian Steak', 'Short Ribs', 'Beef Bulgogi', 'Hawaiian Pork Belly', 'Gen Signature Premium Steak', 'Volcano Chicken', 'Smoked Garlic Pork Belly', 'Spicy Pork Bulgogi']"
Sushi Tokoro,/biz/sushi-tokoro-chicago,4.0,434,"Chicago, IL","Japanese, Sushi Bars",434,"[(400, 433)]","4750 N Western Ave, Chicago, IL 60625",/menu/sushi-tokoro-chicago,1,"['Crab', 'Shrimp Tempura Roll', 'Squid', 'White Tuna', 'Spicy Tuna Roll', 'Gyoza', 'Spider Roll', 'Tuna Roll', 'Tokoro Roll', 'Philadelphia Roll']"
Rise Sushi & Sake Lounge,/biz/rise-sushi-and-sake-lounge-chicago,3.5,432,"Chicago, IL","Japanese, Sushi Bars, Asian Fusion",432,-1,"756 W Webster Ave, Chicago, IL 60657",/menu/rise-sushi-and-sake-lounge-chicago,1,"['Red Dragon Roll', 'Dragon Roll', 'Spicy Tuna Roll', 'Mexican Maki', 'Honey Roll', 'Seaweed Salad', 'Sesame Calamari', 'Fire Roll', 'Tuna Tartar', 'Pink Sakura Maki']"
THE ORIGINAL BURRITO CO,/biz/the-original-burrito-co-phoenix-3,3.5,325,"Phoenix, AZ",Mexican,325,-1,"4949 E Elliot Rd, Phoenix, AZ 85044",/menu/the-original-burrito-co-phoenix-3/main-menu,1,"['Carne Asada', 'Carne Asada Burrito', 'Green Chile', 'Enchilada', 'Green Chile Burrito', 'Shredded Beef Tostada', 'Machaca', 'Chimichanga', 'Machaca Burrito']"
J.P. Graziano Grocery,/biz/j-p-graziano-grocery-chicago,4.5,505,"Chicago, IL","Grocery, Delis, Sandwiches",505,-1,"901 W Randolph St, Chicago, IL 60607",/menu/j-p-graziano-grocery-chicago,1,"['Italian Sub', 'Italian Sandwich', 'Prosciutto Sandwich', 'Mr. G Sub', 'Tuna Sub', 'Prosciutto Di Parma', 'Mr. G Sandwich', 'Cold Cut Sandwich', 'Hot Sopresatta']"
Kai Zan,/biz/kai-zan-chicago,4.5,1028,"Chicago, IL","Asian Fusion, Japanese, Sushi Bars",1027,"[(800, 1026)]","2557 W Chicago Ave, Chicago, IL 60622",/menu/kai-zan-chicago,1,"['Angry Crab', 'Orange Rush', 'Escolar Pearls', 'Maguro Pearls', 'Dynamite Mussels', 'Madai Carpaccio', 'Green Monster', 'Fiesta Maki', 'Flaming Tuna', 'Char Siu']"
Humble Pie,/biz/humble-pie-phoenix-3,3.5,339,"Phoenix, AZ","Pizza, Italian",339,-1,"2333 N 7th St, Phoenix, AZ 85006",/menu/humble-pie-phoenix-3,1,"['Bruschetta', 'Caesar', 'Caprese', 'Meatballs', 'Meatball']"
Prost,/biz/prost-chicago-2,4.0,393,"Chicago, IL","German, American (Traditional), Beer Bar",393,-1,"2566 N Lincoln Ave, Chicago, IL 60614",/menu/prost-chicago-2,1,"['Half Pretzel', 'Pork Belly Ruben', 'Currywurst']"
Cozy Noodles & Rice,/biz/cozy-noodles-and-rice-evanston,3.5,433,"Chicago, IL","Thai, Noodles, Soup",433,"[(380, 432)]","1018 Davis St, Evanston, IL 60201",/menu/cozy-noodles-and-rice-evanston,1,"['Pad Thai', 'Crab Rangoon', 'Spring Rolls', 'Pad See Ewe', 'Crispy Pad Thai', 'Red Curry', 'Green Curry', 'Crazy Noodles', 'Chicken Satay', 'Noodles Panang']"
Cafe Spiaggia,/biz/cafe-spiaggia-chicago-4,4.0,405,"Chicago, IL","Italian, Wine Bars, Cafes",405,-1,"980 N Michigan Ave, Chicago, IL 60611",/menu/cafe-spiaggia-chicago-4,1,"['Gnocchi', 'Meatball', 'Bucatini', 'Arugula Salad', 'Kale & Cauliflower Salad']"
Santorini,/biz/santorini-chicago-2,3.0,391,"Chicago, IL","Greek, Seafood",391,-1,"800 W Adams St, Chicago, IL 60607",/menu/santorini-chicago-2,1,"['Saganaki', 'Octopus', 'Authentic Greek Chicken', 'Baklava', 'Chicken Alexander', 'Vegetarian Moussaka', 'Dolmades', 'Taramosalata', 'Avgolemono Soup', 'Seafood Platter Combo']"
The Vig Uptown,/biz/the-vig-uptown-phoenix,4.0,700,"Phoenix, AZ","American (Traditional), American (New), Breakfast & Brunch",700,-1,"6015 N 16th St, Phoenix, AZ 85014",,0,"['Fish Tacos', 'Pad Thai', 'Vigazz Burger', 'Turkey Sandwich', 'Short Rib Tacos', 'Hot Chick Sandwich', 'Bocci Ball Court', 'Thai Sweet Chili Hot Vings', 'Black Bean Burger', 'Carne Asada']"
Pizza Capri,/biz/pizza-capri-chicago-3,3.5,386,"Chicago, IL",Pizza,388,"[(280, 387), (0, 0)]","1501 E 53rd St, Chicago, IL 60615",/menu/pizza-capri-chicago-3,1,"['Tequila Lime Chicken Pasta', 'Almost Gourmet Pizza', 'Spinach Ravioli', 'Tiramisu', 'Pasta Shells with Salmon', 'Buffalo Chicken', 'Spinach Salad', 'Fried Calamari']"
Furious Spoon Lakeview,/biz/furious-spoon-lakeview-chicago-2,3.5,392,"Chicago, IL",Ramen,392,"[(320, 391)]","800 W Belmont, Chicago, IL 60657",/menu/furious-spoon-lakeview-chicago-2,1,"['The Furious Ramen', 'Dumplings', 'The Mother-clucker Ramen', 'Chicken Dumpling Shio Ramen', 'Chicken Dumplings', 'Shoyu Ramen', 'Japanese Lettuce Wraps', 'Veggie Explosion Ramen']"
McGee’s,/biz/mcgees-chicago,3.0,393,"Chicago, IL","Bars, American (Traditional)",391,"[(300, 392)]","950 W Webster Ave, Chicago, IL 60614",/menu/mcgees-chicago,1,[]
Original Soul Vegetarian,/biz/original-soul-vegetarian-chicago-2,4.0,390,"Chicago, IL","Vegetarian, Soul Food, American (Traditional)",391,"[(0, 390)]","203 E 75th St, Chicago, IL 60619",/menu/original-soul-vegetarian-chicago-2/main-menu,1,"['Soul Vegetarian Pies', 'BBQ Protein Tidbits', 'The Dinner Special', 'Down-south BBQ Twist Sandwich', 'Veggie Gyros', 'Sloppy Joe', 'Righteous Side of the Bed Breakfast Special']"
Good Stuff Eatery,/biz/good-stuff-eatery-chicago,3.5,382,"Chicago, IL","American (Traditional), Burgers",382,"[(20, 381)]","22 S Wabash Ave, Chicago, IL 60603",/menu/good-stuff-eatery-chicago,1,"['Prez Obama Burger', 'Free Range Turkey Burger', 'Big Stuff Bacon Meltdown', 'Steakhouse Burger', 'Farmhouse Burger', 'Shroom Burger', 'Michelle Melt']"
Mt. Everest Restaurant,/biz/mt-everest-restaurant-evanston,4.0,409,"Chicago, IL","Indian, Himalayan/Nepalese, Buffets",410,-1,"630 Church St, Evanston, IL 60201",/menu/mt-everest-restaurant-evanston,1,"['Chicken Tikka', 'Chicken Tikka Masala', 'Palak Paneer', 'Chicken Makhani', 'Lamb Curry', 'Steamed Basmati Rice', 'Chana Masala', 'Mutter Paneer', 'Chicken Vindaloo', 'Kheer']"
Bird’s Nest,/biz/birds-nest-chicago,3.5,382,"Chicago, IL","Chicken Wings, Sports Bars, Sandwiches",382,"[(0, 381)]","2500 N Southport Ave, Chicago, IL 60614",/menu/birds-nest-chicago,1,"[""Bird's Nest Burger"", 'Drunken Buffalo Chicken', 'Fried Mushrooms', 'Pulled Pork']"
Letizia’s Natural Bakery,/biz/letizias-natural-bakery-chicago,4.0,379,"Chicago, IL","Bakeries, Pizza, Cafes",378,-1,"2144 W Division St, Chicago, IL 60622",/menu/letizias-natural-bakery-chicago,1,[]
Dengeos Restaurant,/biz/dengeos-restaurant-skokie,4.0,379,"Chicago, IL","Barbeque, Greek",379,"[(180, 378)]","3301 Main St, Skokie, IL 60076",/menu/dengeos-restaurant-skokie,1,"['Gyros', 'Greek Salad', 'Gyros Plate Dinner', 'Italian Beef', 'Chicken Gyros Dinner', '1/2 BBQ Chicken Dinner', '1/2 Grecian Chicken Dinner', 'Hot Dog', '1/2 Chicken & Rib Combo', 'Baklava']"
Fulton Market Kitchen,/biz/fulton-market-kitchen-chicago,4.0,383,"Chicago, IL","American (New), Venues & Event Spaces, Cocktail Bars",383,"[(180, 382)]","311 N Sangamon St, Chicago, IL 60607",/menu/fulton-market-kitchen-chicago/dinner-menu,1,"['Suckling Pig', 'Small Plate Appetizer', 'Braised Beef Short Ribs', 'Beef Cheeks', 'Whole Fish Red Snapper', 'Grilled Octopus', 'Ricotta Gnocchi', 'Hamachi Crudo', 'Venison', 'Steak Tartare']"
Five Star Bar,/biz/five-star-bar-chicago,3.5,378,"Chicago, IL","Bars, American (New)",378,-1,"1424 W Chicago Ave, Chicago, IL 60642",/menu/five-star-bar-chicago,1,"['Pulled Pork Sandwich', 'Veggie Burger', 'Fish Tacos', 'Buffalo Wings', 'Sloppy Joe']"
Russell’s Barbecue,/biz/russells-barbecue-elmwood-park,3.0,383,"Chicago, IL",Barbeque,383,"[(0, 382)]","1621 N Thatcher Ave, Elmwood Park, IL 60707",/menu/russells-barbecue-elmwood-park,1,"['BBQ Beef Sandwich', 'BBQ Pork Sandwich', 'Smoked BBQ Brisket Sandwich', '1/2 Slab BBQ Rib Dinner', 'Chili']"
Gibsons Italia,/biz/gibsons-italia-chicago-2,4.0,402,"Chicago, IL","Steakhouses, Italian, Seafood",402,"[(360, 401)]","233 N Canal St, Chicago, IL 60606",/menu/gibsons-italia-chicago-2/cook-at-home-menu,1,"['King Crab Bisque', 'Banana Gelato', 'Fusilli', 'Filet Mignon', 'Bone-in Filet Mignon', '7-year Aged Acquerello Risotto', 'Ribeye', 'Grassfed Strip Steak', 'Cacio E Pepe', 'Caserecce']"
Opa Life Greek Cafe,/biz/opa-life-greek-cafe-tempe,4.0,244,"Phoenix, AZ","Coffee & Tea, Greek",245,-1,"227 E Baseline Rd, Tempe, AZ 85283",/menu/opa-life-greek-cafe-tempe,1,"['Greek Salad', 'Baklava', 'Gyro Pita', 'Chicken Souvlaki', 'Grilled Chicken Salad', 'Lamb Souvlaki', 'Aegean Club']"
The Montauk,/biz/the-montauk-scottsdale-3,4.0,988,"Phoenix, AZ","American (New), Lounges, Breakfast & Brunch",989,-1,"4360 N Scottsdale Rd, Scottsdale, AZ 85251",,0,"['Lobster Roll', 'Kale Salad', 'Fish Tacos', 'Deviled Eggs', 'Chicken Cauliflower Rice', 'Kardi', ""Mac N' Cheese Soup"", 'Cauliflower Fried Rice', 'Crispy Rock Shrimp', 'Tuna Tartare']"
Tocaya Organica - Scottsdale,/biz/tocaya-organica-scottsdale-scottsdale-2,4.5,213,"Phoenix, AZ",Mexican,214,-1,"4712 N Goldwater Blvd, Scottsdale, AZ 85251",/menu/tocaya-organica-scottsdale-scottsdale-2/main-menu,1,"['Keto Bowl', 'Carne Asada', 'The Fajita Burrito', 'Fajita Del Rey', 'Chicken Tinga', 'Street Corn En Fuego', 'Tortilla Soup', 'Guiltless Gluten-free Quesadilla', 'Barrio', 'Diablo Chicken']"
